Label,clean_text,String,encoded_label,is_toxic
Non-bullying,<username> jgn remehkan akun dg 41 follower itu bg bisa jadi follower nya termasuk nyi roro kidul nyi blorong dll berbagai nyi nyi lain atau dia nya sendiri termasuk nyi - nyir,"""<username> Jgn remehkan akun dg 41 follower itu bg Bisa jadi follower nya termasuk Nyi Roro Kidul Nyi Blorong dll berbagai Nyi Nyi lain Atau dia nya sendiri termasuk Nyi - Nyir""",1.0,False
Bullying,bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarah-darah. gws yah om <username> ã°ã¿â¤â­ã°ã¿â„¢â,"""bonafide gw respek sama kader2 partai amarah nasional ini yang udah berjuang sampai berdarah-darah. gws yah om <username> Ã°Ã¿Â¤Â­Ã°Ã¿â„¢Â""",0.0,True
Non-bullying,mau tau kebobrokan rezim sontoloyo,"""Mau tau kebobrokan rezim SONTOLOYO""",1.0,False
Non-bullying,katanya indonesia itu negara toleransi tapi perkara nyerempet trus mobil beset langsung bikin tagar <hashtag> . dimana toleransinya katanya turun dengan itikad baik untuk menyelesaikan masalah secara daimai tapi bikin tagar nya <hashtag> yg salah 1 orang yg kena semua,"""Katanya indonesia itu negara toleransi tapi perkara nyerempet trus mobil beset langsung bikin tagar <hashtag> . Dimana toleransinya katanya turun dengan itikad baik untuk menyelesaikan masalah secara daimai tapi bikin tagar nya <hashtag> yg salah 1 orang yg kena semua""",1.0,False
Non-bullying,mana nih emak2 yg kmren rame2 bajir itu berkah ... hujan itu berkah tp banjir itu bencana krna kita tdk bisa merawt bumi .. kasian nasib kucing di jkt pd kemna mereka <hashtag>,"""Mana nih emak2 yg kmren rame2 bajir itu berkah ... HUJAN itu berkah tp banjir itu bencana krna kita tdk bisa merawt bumi .. Kasian nasib KUCING di JKT pd kemna mereka <hashtag>""",1.0,False
Non-bullying,bener kata budi seringan maen twitter bikin w makin goblok,"""Bener kata budi seringan maen twitter bikin w makin goblok""",1.0,False
Non-bullying,ketika sahabat saya pemilik hotel di bali berbincang tentang proyek perumahan nya di medan tersendat krn tanah 80 hektar dia terganjal ijin shm oleh bpn sy hy bilang akan bantu lewat jalur saya seraya berbincang bgmn kelakuan bbrp pejabat ini msh jelek otaknya pdhl bosnya benar,"""Ketika sahabat saya pemilik hotel di bali berbincang tentang proyek perumahan nya di medan tersendat krn tanah 80 hektar dia terganjal ijin SHM oleh BPN sy hy bilang akan bantu lewat jalur saya seraya berbincang bgmn kelakuan bbrp pejabat ini msh jelek otaknya pdhl bosnya benar""",1.0,False
Non-bullying,kitong samua basudara <hashtag> <hashtag> <hashtag> <hashtag> <link>,"""Kitong Samua Basudara <hashtag> <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,<username> 500 .000?.....ada potongan2 lain ga ... potongan admin ... buat potokopi .... biaya jasa .... trus take home pay brp?.....bisa2 zonk .... sontoloyo <hashtag> <hashtag>,"""<username> 500 .000?.....ada potongan2 lain ga ... potongan admin ... buat potokopi .... biaya jasa .... trus TAKE HOME PAY brp?.....bisa2 ZONK .... SONTOLOYO <hashtag> <hashtag>""",1.0,False
Bullying,ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. karna kalian gua yakin kalau gua pintar. ternyata saya pintar yaampun ?????? ternyata otak saya masih bisa diselamatkan. <hashtag>,"""Ngeliat orang-orang yang tweet katanya makan babi sifatnya kayak babi saya terharu. Karna kalian gua yakin kalau gua Pintar. Ternyata saya Pintar yaampun ?????? Ternyata otak saya masih bisa diselamatkan. <hashtag>""",0.0,True
Bullying,bener kamu andi sukmana putra bener bener bodoh !,"""bener kamu andi sukmana putra bener bener bodoh !""",0.0,True
Bullying,<username> welcome to indonesia. presiden wakil presiden. dpr. dan para menteri. hobi.nya main sandiwara. mereka yang bikin mereka pula yang gaduh..,"""<username> Welcome to Indonesia. Presiden wakil presiden. DPR. Dan para menteri. Hobi.nya main sandiwara. Mereka yang bikin mereka pula yang gaduh..""",0.0,True
Bullying,ngumpulin koin buat pembangunan gedung kpk? tidak malu apa? satu lagi yang sudah menjadi budaya indonesia . mengemis !,"""Ngumpulin koin buat pembangunan gedung KPK? tidak malu apa? Satu lagi yang sudah menjadi budaya Indonesia . MENGEMIS !""",0.0,True
Non-bullying,<username> hahahaha .... kasih arahan!? bisa aja mimpi jadi mendagri om tomp?,"""<username> Hahahaha .... Kasih arahan!? Bisa aja mimpi jadi mendagri Om Tomp?""",1.0,False
Non-bullying,yth . <username> <username> <username> <username> pernyataan sikap yusuf martak atas pemberian penghargaan adikarya wisata kpd diskotik colloseum menunjukkan sikap inkonsistensi dlm beramar ma\'ruf nahi mungkar . jika ahok di demo tapi klo anies di dukung ? <link>,"""Yth . <username> <username> <username> <username> Pernyataan sikap Yusuf martak atas pemberian Penghargaan Adikarya Wisata kpd Diskotik Colloseum menunjukkan sikap INKONSISTENSI dlm berAMAR MA\'RUF NAHI MUNGKAR . Jika Ahok di Demo tapi klo Anies di dukung ? <link>""",1.0,False
Non-bullying,pastikan ekonomi akan meningkat satgas tmmd optimis garap sasaran,"""Pastikan Ekonomi Akan Meningkat Satgas TMMD Optimis Garap Sasaran""",1.0,False
Non-bullying,anak2 dipersiapkan untuk masa depan bangsa kalo dari kecil ajarannya sudah salah kedepan mau jadi apa??,"""Anak2 dipersiapkan untuk masa depan bangsa kalo dari kecil ajarannya sudah salah kedepan mau jadi apa??""",1.0,False
Non-bullying,sarcasm sarcasm ngarti kaga artinya sarkasme apaan? kaga ngarti? lah sama .,"""Sarcasm sarcasm ngarti kaga artinya sarkasme apaan? Kaga ngarti? Lah sama .""",1.0,False
Non-bullying,capek liat orang tolol semua . <link>,"""capek liat orang tolol semua . <link>""",1.0,False
Non-bullying,daripada halu . mending ikut give away 300k di pinned acc ku . <hashtag>,"""Daripada halu . Mending ikut give away 300k di pinned acc ku . <hashtag>""",1.0,False
Non-bullying,<username> <username> <username> <hashtag>,"""<username> <username> <username> <hashtag>""",1.0,False
Non-bullying,<hashtag> hi ..hi .. sejak kapan jkw ada di playstore/app store ???,"""<hashtag> Hi ..hi .. sejak kapan jkw ada di playstore/app store ???""",1.0,False
Bullying,bani kadrun bilang banjir tuh berkah makanya saat banjir datang toa nya mingkem bae <hashtag> <hashtag> <hashtag>,"""Bani kadrun bilang banjir tuh berkah makanya saat banjir datang toa nya mingkem bae <hashtag> <hashtag> <hashtag>""",0.0,True
Bullying,assyeeem... luar biasa ini presiden. coba kalo ini acaranya ada berjabat negara. sudah ampruk ini di <username> ðÿ¤ª <hashtag>,"""Assyeeem... Luar biasa ini presiden. Coba kalo ini acaranya ada berjabat negara. Sudah ampruk ini di <username> ðŸ¤ª <hashtag>""",0.0,True
Bullying,peserta yang tidak punya kinerja ya jalannya hanya menjatuhkan lawan dengan bikin hoax . eh punya tidak ya kinerja culik menculik aktivis itu kinerja tidak ya,"""peserta yang tidak punya kinerja ya jalannya hanya menjatuhkan lawan dengan bikin hoax . eh punya tidak ya kinerja culik menculik aktivis itu kinerja tidak ya""",0.0,True
Non-bullying,<username> <username> catur emang udah haram dari dulu tolol,"""<username> <username> Catur emang udah haram dari dulu tolol""",1.0,False
Non-bullying,apa yang ada di otak kalian . belum tentu ada di otak mereka .. otak anda lebih pintar dari yang mecipta .. efek bulanan anda kena ya . pendiri facebook bisa baca isi dapur kalian ... <hashtag> sering makan biasa ..,"""Apa yang ada di otak kalian . belum tentu ada di otak mereka .. Otak anda lebih pintar dari yang mecipta .. Efek bulanan anda kena ya . Pendiri facebook bisa baca isi dapur kalian ... <hashtag> Sering makan biasa ..""",1.0,False
Non-bullying,wah rosi turun kelas ..the next ilcðÿ‘ž<hashtag>,"""Wah Rosi turun kelas ..the next ILCðŸ‘Ž<hashtag>""",1.0,False
Non-bullying,<username> siapa tau nanti 2020 bisa upgrade ke gold .. gak ding silver gpp tp goldnya daddies sebelahan deh podiumnya :) cuman kan mereka udh tua koh sontoloyo gak ada teman sparring juga . ya susah lah hiks,"""<username> siapa tau nanti 2020 bisa upgrade ke gold .. gak ding silver gpp tp goldnya daddies sebelahan deh podiumnya :) cuman kan mereka udh tua koh sontoloyo gak ada teman sparring juga . ya susah lah hiks""",1.0,False
Non-bullying,<username> disuntik mati aja mas <username>,"""<username> disuntik mati aja mas <username>""",1.0,False
Non-bullying,<username> <username> tuh kan .. giliran ada yg komen beras pasukan sontoloyo indonesia ngilang seribu bahasa,"""<username> <username> tuh kan .. giliran ada yg komen beras pasukan sontoloyo indonesia ngilang seribu bahasa""",1.0,False
Non-bullying,org hebat lihat masalah sbg cobaan utk bikin dia lebih kuat . org gagal lihat masa lalu &amp; selalu menghindari masalah .,"""Org hebat lihat masalah sbg cobaan utk bikin dia lebih kuat . Org gagal lihat masa lalu &amp; selalu menghindari masalah .""",1.0,False
Non-bullying,<username> indonesia negara ku kumparan sumber beritaku ðÿ•ºðÿ’ƒðÿ•ºðÿ’ƒðÿ•ºðÿž‰ðÿž‰ðÿž‰ <hashtag>,"""<username> Indonesia negara ku kumparan sumber beritaku ðŸ•ºðŸ’ƒðŸ•ºðŸ’ƒðŸ•ºðŸŽ‰ðŸŽ‰ðŸŽ‰ <hashtag>""",1.0,False
Non-bullying,ahok asik nih ke anies lu jual gw beli ..ðÿ‘ðÿ‘ emangnye netizen aje yg bs bikin keributan ðÿ˜‚,"""Ahok asik nih ke Anies lu jual gw beli ..ðŸ‘ðŸ‘ Emangnye netizen aje yg bs bikin keributan ðŸ˜‚""",1.0,False
Non-bullying,kalo bisa make duit ngapain pake prestasi,"""Kalo bisa make duit ngapain pake prestasi""",1.0,False
Non-bullying,negarawan sejati itu akan selalu menjadi pemersatu bangsa :) <hashtag> <hashtag>,"""negarawan sejati itu akan selalu menjadi pemersatu bangsa :) <hashtag> <hashtag>""",1.0,False
Bullying,selamat datang di indonesia dimana murid2 mau uas bukannya disuruh belajar malah disuruh melunaskan bayaran,"""Selamat datang di Indonesia dimana murid2 mau UAS bukannya disuruh belajar malah disuruh melunaskan bayaran""",0.0,True
Bullying,tahun baru kolam renang baru terima kasih kepada bapak anies baswedan ??,"""Tahun Baru Kolam Renang Baru Terima Kasih kepada bapak Anies BaswEDAN ??""",0.0,True
Non-bullying,ketololan <username> berawal dari sini.. karna seringnya dicekoki ahok tai kering yg disangka pisang goreng maka buyarlah otaknya jadi idiot . <link>,"""Ketololan <username> berawal dari sini.. karna seringnya dicekoki ahok tai kering yg disangka pisang goreng maka buyarlah otaknya jadi idiot . <link>""",1.0,False
Non-bullying,<username> tolong pk persiden<username> usut tuntas yg fitnah guru kami ustadz abdul somad .,"""<username> tolong pk persiden<username> usut tuntas yg fitnah guru kami ustadz abdul somad .""",1.0,False
Non-bullying,<username> cara elegan anies ngomelin kasudin terkait rapbd 2020: setiap ada masalah akui lalu perbaiki kesalahan . saya tidak punya masalah dengan sebuah kesalahan tapi saya punya masalah dengan kesalahan yang sama dan berulang ! jadi gak perlu ngomong: lu taik semua ! taik .. taik .. ! ðÿ¤£ <link>,"""<username> Cara ELEGAN Anies ngomelin KASUDIN terkait RAPBD 2020: Setiap ada masalah akui lalu perbaiki kesalahan . Saya tidak punya masalah dengan sebuah KESALAHAN tapi saya punya masalah dengan KESALAHAN YANG SAMA DAN BERULANG ! Jadi gak perlu ngomong: LU TAIK SEMUA ! TAIK .. TAIK .. ! ðŸ¤£ <link>""",1.0,False
Non-bullying,<username> iya nanti di atas sosialita pasti,"""<username> Iya nanti di atas sosialita pasti""",1.0,False
Non-bullying,akhirnya mulai ditunjukkan dan dipermalukan orang orang yang menzalimi <username> . tidak perlu beliau tunjukkan tuhan yang akan tunjukkan . <hashtag> <hashtag>,"""akhirnya mulai ditunjukkan dan dipermalukan orang orang yang menzalimi <username> . tidak perlu beliau tunjukkan Tuhan yang akan tunjukkan . <hashtag> <hashtag>""",1.0,False
Non-bullying,orang goblok juga punya cita-cita .,"""Orang goblok juga punya cita-cita .""",1.0,False
Non-bullying,<username> <hashtag> the best ðÿ˜¬,"""<username> <hashtag> The Best ðŸ˜¬""",1.0,False
Bullying,maaf sih bapak jokowi . indo saat ini bukan negara hukum :( jangan sok tidak tahu bapak <hashtag>,"""Maaf sih bapak Jokowi . Indo saat ini BUKAN negara hukum :( Jangan sok tidak tahu bapak <hashtag>""",0.0,True
Bullying,indahnya <hashtag> setelah dipimpin <username> .. prestasi yang tidak bisa ditiru jokowi dan ahok.. <hashtag>,"""Indahnya <hashtag> setelah dipimpin <username> .. Prestasi yang tidak bisa ditiru Jokowi dan Ahok.. <hashtag>""",0.0,True
Non-bullying,tmen kos aku lgi grabfutin minuman dan mamang grabnya lama bgt mala muter2 dong . stlah 20mnt mamang grbnya dtang dan bngung ini mnuman dmna ya trnyata ama mmang grbnya di msukin jok mtor dong:( dan itu mnuman udah pda banjir di dlem jokðÿ˜­ðÿ˜­,"""tmen kos aku lgi grabfutin minuman dan mamang grabnya lama bgt mala muter2 dong . stlah 20mnt mamang grbnya dtang dan bngung ini mnuman dmna ya trnyata ama mmang grbnya di msukin jok mtor dong:( dan itu mnuman udah pda banjir di dlem jokðŸ˜­ðŸ˜­""",1.0,False
Non-bullying,damai itu bukan soal kedewasaan damai itu tercipta dengan sendirinya jika ada keadilan <hashtag>,"""Damai itu bukan soal kedewasaan Damai itu tercipta dengan sendirinya jika ada Keadilan <hashtag>""",1.0,False
Non-bullying,tak tahu malu ditegur dengan cara halus masih saja punya akal bulus !,"""Tak tahu malu ditegur dengan cara halus masih saja punya akal bulus !""",1.0,False
Non-bullying,<username> selamat min aku mau juga dong menang : <hashtag>,"""<username> Selamat min aku mau juga dong menang : <hashtag>""",1.0,False
Non-bullying,hmmmmm dari keterangan pihak rs tarakan ini berarti <username> juga harus di periksa . <hashtag> <hashtag>,"""Hmmmmm dari keterangan pihak RS Tarakan ini berarti <username> juga harus di periksa . <hashtag> <hashtag>""",1.0,False
Bullying,wihh ! jkt48 keren juga nih lipsyncnya . jaya terus permusikan indonesia .,"""Wihh ! JKT48 keren juga nih Lipsyncnya . Jaya terus permusikan Indonesia .""",0.0,True
Non-bullying,saat raga ini tidak bisa bersama mendoakan yang terbaik adalah salah satu bentuk dukungan dari jarak yang harus memisahkan . <hashtag>',"""Saat raga ini tidak bisa bersama mendoakan yang terbaik adalah salah satu bentuk dukungan dari jarak yang harus memisahkan . <hashtag>'""",1.0,False
Non-bullying,hidupnya capres 02 itu selalu diwarnai denga hoax dan hoax,"""Hidupnya capres 02 itu selalu diwarnai denga hoax dan hoax""",1.0,False
Bullying,anak zaman now itu makin pintar ... makin pintar ilmunya makin pintar bohongnya makin pintar bikin alesan makin pintar......................,"""Anak zaman now itu makin pintar ... Makin pintar ilmunya makin pintar bohongnya makin pintar bikin alesan makin pintar......................""",0.0,True
Bullying,subbhanallah...partai allah rusuh. ??,"""Subbhanallah...Partai Allah rusuh. ??""",0.0,True
Bullying,bagi-bagi di bungkus dengan pencitraan . hmm makin kelihatan <hashtag>,"""Bagi-bagi di bungkus dengan pencitraan . Hmm Makin kelihatan <hashtag>""",0.0,True
Non-bullying,<username> <username> <username> apalagi hanya sekedar kerabat / keluarga pejabat mantan koruptor aja masih bisa terpilih . jadi gak tau lagi yg dungu ini demokrasinya atau pelaku demokrasinya .,"""<username> <username> <username> Apalagi hanya sekedar kerabat / keluarga pejabat mantan koruptor aja masih bisa terpilih . Jadi gak tau lagi yg dungu ini demokrasinya atau pelaku demokrasinya .""",1.0,False
Non-bullying,musyawarah internal sembilan hakim mk akan mendapatkan dan menghasilkan putusan yang seadil-adilnya untuk kepentingan bangsa negara dan rakyat . <hashtag>,"""Musyawarah internal sembilan hakim MK akan mendapatkan dan menghasilkan putusan yang seadil-adilnya untuk kepentingan bangsa negara dan rakyat . <hashtag>""",1.0,False
Non-bullying,tipu lah dunia ini dengan senyum biar orang tidak ada yang tau betapa buruknya hidup ini . . . . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>,"""Tipu lah dunia ini dengan senyum biar orang tidak ada yang tau betapa buruknya hidup ini . . . . <hashtag> <hashtag> <hashtag> <hashtag> <hashtag> <link>""",1.0,False
Non-bullying,<username> semoga jaya terus menjadi partai nomor satu di indonesia <hashtag>,"""<username> Semoga Jaya terus menjadi partai nomor satu di Indonesia <hashtag>""",1.0,False
Non-bullying,apakah ada atm setebal tempe?,"""Apakah ada ATM setebal tempe?""",1.0,False
Non-bullying,main dengan semangat dan menang !!! <hashtag>,"""Main dengan semangat dan menang !!! <hashtag>""",1.0,False
Bullying,di dalam call center pusat hoax sebaiknya kubu 02 <hashtag> <hashtag> seharusnya untuk lebih fokus membuat program kerja dan memberikan hal positif bukan nya menebar hoax yang aneh dan tidak jelas fakt nya?' 1,"""Di dalam call center pusat hoax sebaiknya kubu 02 <hashtag> <hashtag> seharusnya untuk lebih fokus membuat program kerja dan memberikan hal positif bukan nya menebar hoax yang aneh dan tidak jelas fakt nya?' 1""",0.0,True
Non-bullying,<username> <username> <username> ramekan aki.....kebijakan sontoloyo mntri kkp ... ã°å¸ëœâ¬,"""<username> <username> <username> Ramekan aki.....kebijakan sontoloyo mntri kkp ... Ã°Å¸ËœÂ¬""",1.0,False
Non-bullying,jakarta tetap banjir mana katanya toa bisa kasih alert ke masyarakat tpi ternyata tidak <hashtag> <hashtag>,"""Jakarta tetap banjir mana katanya TOA bisa kasih alert ke masyarakat tpi ternyata tidak <hashtag> <hashtag>""",1.0,False
Bullying,kenapa korea selatan sekarang menjadi sistem pendidikan terbaik didunia ? karena tidak ada netizen indonesia <hashtag>,"""kenapa korea selatan sekarang menjadi sistem pendidikan terbaik didunia ? Karena tidak ada netizen indonesia <hashtag>""",0.0,True
